Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
Memory: 4k page, physical 16659684k(9708044k free), swap 23213284k(9199036k free)
CommandLine flags: -XX:InitialHeapSize=2147483648 -XX:MaxHeapSize=2147483648 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2020-09-29T17:47:06.380+0200: 0.276: [GC (Allocation Failure) [PSYoungGen: 524800K->24371K(611840K)] 524800K->24379K(2010112K), 0.0358922 secs] [Times: user=0.22 sys=0.02, real=0.04 secs] 
2020-09-29T17:47:06.474+0200: 0.370: [GC (Allocation Failure) [PSYoungGen: 549171K->14307K(611840K)] 549179K->14315K(2010112K), 0.0297369 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2020-09-29T17:47:06.551+0200: 0.446: [GC (Allocation Failure) [PSYoungGen: 539107K->46949K(611840K)] 539115K->46957K(2010112K), 0.0174849 secs] [Times: user=0.11 sys=0.01, real=0.02 secs] 
2020-09-29T17:47:06.615+0200: 0.511: [GC (Allocation Failure) [PSYoungGen: 571749K->22099K(611840K)] 571757K->22107K(2010112K), 0.0100405 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:47:06.671+0200: 0.566: [GC (Allocation Failure) [PSYoungGen: 546899K->40852K(611840K)] 546907K->40860K(2010112K), 0.0142503 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:47:06.731+0200: 0.627: [GC (Allocation Failure) [PSYoungGen: 565652K->45909K(634880K)] 565660K->45917K(2033152K), 0.0240906 secs] [Times: user=0.20 sys=0.03, real=0.02 secs] 
2020-09-29T17:47:06.806+0200: 0.702: [GC (Allocation Failure) [PSYoungGen: 627029K->38405K(640000K)] 627037K->38825K(2038272K), 0.0176998 secs] [Times: user=0.08 sys=0.05, real=0.02 secs] 
2020-09-29T17:47:06.874+0200: 0.770: [GC (Allocation Failure) [PSYoungGen: 619525K->45253K(636416K)] 619945K->45673K(2034688K), 0.0170687 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:47:06.940+0200: 0.836: [GC (Allocation Failure) [PSYoungGen: 623301K->35333K(638464K)] 623721K->35753K(2036736K), 0.0120360 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:47:07.005+0200: 0.900: [GC (Allocation Failure) [PSYoungGen: 613381K->38148K(642048K)] 613801K->38568K(2040320K), 0.0142937 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:47:07.072+0200: 0.968: [GC (Allocation Failure) [PSYoungGen: 622340K->48005K(632320K)] 622760K->48425K(2030592K), 0.0179310 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:47:07.143+0200: 1.039: [GC (Allocation Failure) [PSYoungGen: 632197K->30661K(640512K)] 632617K->31081K(2038784K), 0.0130977 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:47:07.209+0200: 1.105: [GC (Allocation Failure) [PSYoungGen: 611269K->23364K(638976K)] 611689K->23784K(2037248K), 0.0086244 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:47:07.272+0200: 1.168: [GC (Allocation Failure) [PSYoungGen: 603972K->43365K(639488K)] 604392K->43785K(2037760K), 0.0149661 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:47:07.337+0200: 1.232: [GC (Allocation Failure) [PSYoungGen: 624485K->21348K(602624K)] 624905K->21768K(2000896K), 0.0084896 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:47:07.395+0200: 1.291: [GC (Allocation Failure) [PSYoungGen: 602468K->41861K(639488K)] 602888K->42281K(2037760K), 0.0135457 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
