Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
Memory: 4k page, physical 16659684k(9573164k free), swap 23213284k(9189880k free)
CommandLine flags: -XX:InitialHeapSize=2147483648 -XX:MaxHeapSize=2147483648 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2020-09-29T18:00:03.833+0200: 0.223: [GC (Allocation Failure) [PSYoungGen: 524800K->38788K(611840K)] 524800K->38796K(2010112K), 0.0202508 secs] [Times: user=0.11 sys=0.02, real=0.02 secs] 
2020-09-29T18:00:03.900+0200: 0.290: [GC (Allocation Failure) [PSYoungGen: 563588K->44005K(611840K)] 563596K->44013K(2010112K), 0.0205552 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T18:00:03.966+0200: 0.356: [GC (Allocation Failure) [PSYoungGen: 568805K->35509K(611840K)] 568813K->35517K(2010112K), 0.0131531 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T18:00:04.024+0200: 0.415: [GC (Allocation Failure) [PSYoungGen: 560309K->24563K(611840K)] 560317K->24571K(2010112K), 0.0108288 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T18:00:04.081+0200: 0.471: [GC (Allocation Failure) [PSYoungGen: 549363K->29124K(611840K)] 549371K->29132K(2010112K), 0.0114142 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T18:00:04.138+0200: 0.529: [GC (Allocation Failure) [PSYoungGen: 553924K->47925K(640000K)] 553932K->47933K(2038272K), 0.0225512 secs] [Times: user=0.22 sys=0.03, real=0.02 secs] 
2020-09-29T18:00:04.219+0200: 0.609: [GC (Allocation Failure) [PSYoungGen: 639285K->22499K(613888K)] 639293K->22919K(2012160K), 0.0138374 secs] [Times: user=0.06 sys=0.03, real=0.01 secs] 
2020-09-29T18:00:04.284+0200: 0.674: [GC (Allocation Failure) [PSYoungGen: 613859K->39621K(644608K)] 614279K->40041K(2042880K), 0.0134189 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T18:00:04.352+0200: 0.742: [GC (Allocation Failure) [PSYoungGen: 629445K->41573K(644096K)] 629865K->41993K(2042368K), 0.0138987 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T18:00:04.417+0200: 0.807: [GC (Allocation Failure) [PSYoungGen: 631397K->29572K(644608K)] 631817K->29992K(2042880K), 0.0115063 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
