Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
2020-09-29T17:44:35.058+0200: 1.776: [GC (Allocation Failure) [PSYoungGen: 632357K->44453K(623616K)] 640525K->52621K(2021888K), 0.0150499 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:35.122+0200: 1.840: [GC (Allocation Failure) [PSYoungGen: 623525K->35044K(640512K)] 631693K->43212K(2038784K), 0.0125406 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:35.184+0200: 1.902: [GC (Allocation Failure) [PSYoungGen: 614628K->40421K(637952K)] 622796K->48589K(2036224K), 0.0146042 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:35.254+0200: 1.972: [GC (Allocation Failure) [PSYoungGen: 620005K->45765K(638976K)] 628173K->53933K(2037248K), 0.0160641 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:35.323+0200: 2.041: [GC (Allocation Failure) [PSYoungGen: 626885K->24291K(605696K)] 635053K->32459K(2003968K), 0.0100259 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:35.382+0200: 2.100: [GC (Allocation Failure) [PSYoungGen: 605411K->30981K(641024K)] 613579K->39149K(2039296K), 0.0103847 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:35.443+0200: 2.161: [GC (Allocation Failure) [PSYoungGen: 612613K->52101K(633856K)] 620781K->60269K(2032128K), 0.0172273 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:35.510+0200: 2.228: [GC (Allocation Failure) [PSYoungGen: 633733K->29635K(637952K)] 641901K->37803K(2036224K), 0.0112765 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:35.571+0200: 2.290: [GC (Allocation Failure) [PSYoungGen: 605635K->31204K(636928K)] 613803K->39372K(2035200K), 0.0125666 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:35.637+0200: 2.355: [GC (Allocation Failure) [PSYoungGen: 607204K->32292K(641024K)] 615372K->40460K(2039296K), 0.0123064 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:35.700+0200: 2.418: [GC (Allocation Failure) [PSYoungGen: 613924K->39653K(639488K)] 622092K->47821K(2037760K), 0.0128368 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:35.763+0200: 2.481: [GC (Allocation Failure) [PSYoungGen: 621285K->47077K(637952K)] 629453K->55245K(2036224K), 0.0164641 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:35.831+0200: 2.549: [GC (Allocation Failure) [PSYoungGen: 628197K->53989K(635392K)] 636365K->62157K(2033664K), 0.0196068 secs] [Times: user=0.23 sys=0.00, real=0.02 secs] 
