Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
Memory: 4k page, physical 16659684k(9720472k free), swap 23213284k(9157508k free)
CommandLine flags: -XX:InitialHeapSize=2147483648 -XX:MaxHeapSize=2147483648 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2020-09-29T17:43:15.916+0200: 0.295: [GC (Allocation Failure) [PSYoungGen: 524800K->39557K(611840K)] 524800K->39565K(2010112K), 0.0214295 secs] [Times: user=0.09 sys=0.03, real=0.02 secs] 
2020-09-29T17:43:15.990+0200: 0.369: [GC (Allocation Failure) [PSYoungGen: 564357K->29285K(611840K)] 564365K->29293K(2010112K), 0.0160211 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:16.054+0200: 0.434: [GC (Allocation Failure) [PSYoungGen: 554085K->34581K(611840K)] 554093K->34589K(2010112K), 0.0124690 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
2020-09-29T17:43:16.116+0200: 0.495: [GC (Allocation Failure) [PSYoungGen: 559381K->11794K(611840K)] 559389K->11802K(2010112K), 0.0063095 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:16.171+0200: 0.550: [GC (Allocation Failure) [PSYoungGen: 536594K->28756K(611840K)] 536602K->28764K(2010112K), 0.0121295 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:16.232+0200: 0.611: [GC (Allocation Failure) [PSYoungGen: 553556K->31093K(657408K)] 553564K->31101K(2055680K), 0.0163208 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:16.314+0200: 0.693: [GC (Allocation Failure) [PSYoungGen: 646005K->30405K(656384K)] 646013K->30821K(2054656K), 0.0132548 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:16.391+0200: 0.771: [GC (Allocation Failure) [PSYoungGen: 645317K->40420K(649216K)] 645733K->43652K(2047488K), 0.0182197 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:16.466+0200: 0.845: [GC (Allocation Failure) [PSYoungGen: 649188K->36741K(645632K)] 652420K->39973K(2043904K), 0.0140025 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:16.536+0200: 0.916: [GC (Allocation Failure) [PSYoungGen: 645509K->30148K(653824K)] 648741K->33380K(2052096K), 0.0111173 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:16.606+0200: 0.985: [GC (Allocation Failure) [PSYoungGen: 637892K->18723K(652800K)] 641124K->21955K(2051072K), 0.0084811 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:16.671+0200: 1.051: [GC (Allocation Failure) [PSYoungGen: 626467K->24292K(653824K)] 629699K->27524K(2052096K), 0.0097166 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:16.740+0200: 1.120: [GC (Allocation Failure) [PSYoungGen: 632548K->30820K(653312K)] 635780K->34052K(2051584K), 0.0116119 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:16.811+0200: 1.191: [GC (Allocation Failure) [PSYoungGen: 639076K->44005K(641536K)] 642308K->54285K(2039808K), 0.0196883 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:16.886+0200: 1.266: [GC (Allocation Failure) [PSYoungGen: 641509K->17986K(615936K)] 651789K->28266K(2014208K), 0.0084867 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:16.952+0200: 1.331: [GC (Allocation Failure) [PSYoungGen: 615490K->41253K(643584K)] 625770K->51533K(2041856K), 0.0150625 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:17.022+0200: 1.401: [GC (Allocation Failure) [PSYoungGen: 633637K->45733K(638464K)] 643917K->56013K(2036736K), 0.0160869 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:17.094+0200: 1.473: [GC (Allocation Failure) [PSYoungGen: 638117K->34660K(644608K)] 648397K->44940K(2042880K), 0.0156568 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.164+0200: 1.543: [GC (Allocation Failure) [PSYoungGen: 622948K->33701K(642560K)] 633228K->43981K(2040832K), 0.0152025 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.234+0200: 1.613: [GC (Allocation Failure) [PSYoungGen: 621989K->47717K(640000K)] 632269K->57997K(2038272K), 0.0161398 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:17.303+0200: 1.682: [GC (Allocation Failure) [PSYoungGen: 634981K->33413K(643072K)] 645261K->43693K(2041344K), 0.0123250 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.369+0200: 1.749: [GC (Allocation Failure) [PSYoungGen: 620677K->32644K(646144K)] 630957K->42924K(2044416K), 0.0127027 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.436+0200: 1.815: [GC (Allocation Failure) [PSYoungGen: 624516K->35109K(644608K)] 634796K->45389K(2042880K), 0.0128262 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.503+0200: 1.883: [GC (Allocation Failure) [PSYoungGen: 626981K->38596K(648192K)] 637261K->48876K(2046464K), 0.0142169 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.574+0200: 1.953: [GC (Allocation Failure) [PSYoungGen: 635588K->47685K(645120K)] 645868K->57965K(2043392K), 0.0168132 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:17.646+0200: 2.026: [GC (Allocation Failure) [PSYoungGen: 644677K->43077K(643072K)] 654957K->53357K(2041344K), 0.0146522 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:17.716+0200: 2.096: [GC (Allocation Failure) [PSYoungGen: 632389K->13219K(602624K)] 642669K->23499K(2000896K), 0.0056457 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.776+0200: 2.156: [GC (Allocation Failure) [PSYoungGen: 602531K->42053K(640512K)] 612811K->52333K(2038784K), 0.0148057 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.844+0200: 2.224: [GC (Allocation Failure) [PSYoungGen: 625221K->22851K(641024K)] 635501K->33131K(2039296K), 0.0099605 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.908+0200: 2.287: [GC (Allocation Failure) [PSYoungGen: 606019K->30660K(643072K)] 616299K->40940K(2041344K), 0.0123427 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:17.974+0200: 2.353: [GC (Allocation Failure) [PSYoungGen: 616388K->26532K(641536K)] 626668K->36812K(2039808K), 0.0097861 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.038+0200: 2.417: [GC (Allocation Failure) [PSYoungGen: 612260K->22692K(644608K)] 622540K->32972K(2042880K), 0.0086019 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.100+0200: 2.480: [GC (Allocation Failure) [PSYoungGen: 612516K->38309K(644096K)] 622796K->48589K(2042368K), 0.0128202 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.168+0200: 2.548: [GC (Allocation Failure) [PSYoungGen: 628133K->25444K(645120K)] 638413K->35724K(2043392K), 0.0096297 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.233+0200: 2.612: [GC (Allocation Failure) [PSYoungGen: 615780K->41476K(644096K)] 626060K->51756K(2042368K), 0.0152187 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.302+0200: 2.682: [GC (Allocation Failure) [PSYoungGen: 631812K->43909K(640000K)] 642092K->54189K(2038272K), 0.0153372 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.372+0200: 2.751: [GC (Allocation Failure) [PSYoungGen: 629125K->27203K(642048K)] 639405K->37483K(2040320K), 0.0114277 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.436+0200: 2.816: [GC (Allocation Failure) [PSYoungGen: 612419K->51877K(633856K)] 622699K->62157K(2032128K), 0.0174279 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:18.506+0200: 2.886: [GC (Allocation Failure) [PSYoungGen: 629925K->27684K(638464K)] 640205K->37964K(2036736K), 0.0108467 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.570+0200: 2.950: [GC (Allocation Failure) [PSYoungGen: 605732K->31493K(641536K)] 616012K->41773K(2039808K), 0.0138410 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.640+0200: 3.020: [GC (Allocation Failure) [PSYoungGen: 613637K->25477K(639488K)] 623917K->35757K(2037760K), 0.0108665 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.706+0200: 3.086: [GC (Allocation Failure) [PSYoungGen: 607621K->45796K(637440K)] 617901K->56076K(2035712K), 0.0186742 secs] [Times: user=0.22 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:18.780+0200: 3.159: [GC (Allocation Failure) [PSYoungGen: 626916K->38949K(640000K)] 637196K->49229K(2038272K), 0.0153009 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:18.849+0200: 3.228: [GC (Allocation Failure) [PSYoungGen: 620069K->30916K(642560K)] 630349K->41196K(2040832K), 0.0114242 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:18.915+0200: 3.295: [GC (Allocation Failure) [PSYoungGen: 615620K->41125K(641024K)] 625900K->51405K(2039296K), 0.0158122 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:18.984+0200: 3.364: [GC (Allocation Failure) [PSYoungGen: 625829K->51621K(634880K)] 636109K->61901K(2033152K), 0.0183018 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:19.056+0200: 3.436: [GC (Allocation Failure) [PSYoungGen: 629669K->41189K(638464K)] 639949K->51469K(2036736K), 0.0141771 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:19.123+0200: 3.503: [GC (Allocation Failure) [PSYoungGen: 619237K->29316K(640000K)] 629517K->39596K(2038272K), 0.0122168 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:19.188+0200: 3.568: [GC (Allocation Failure) [PSYoungGen: 609412K->21444K(638976K)] 619692K->31724K(2037248K), 0.0078791 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:19.249+0200: 3.628: [GC (Allocation Failure) [PSYoungGen: 601540K->40933K(639488K)] 611820K->51213K(2037760K), 0.0142774 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:19.316+0200: 3.696: [GC (Allocation Failure) [PSYoungGen: 621029K->32996K(639488K)] 631309K->43276K(2037760K), 0.0127950 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:19.383+0200: 3.762: [GC (Allocation Failure) [PSYoungGen: 613092K->38788K(642560K)] 623372K->49068K(2040832K), 0.0149122 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:43:19.453+0200: 3.832: [GC (Allocation Failure) [PSYoungGen: 624004K->36069K(641536K)] 634284K->46349K(2039808K), 0.0143871 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:43:19.521+0200: 3.901: [GC (Allocation Failure) [PSYoungGen: 621285K->47013K(639488K)] 631565K->57293K(2037760K), 0.0166840 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
