Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
Memory: 4k page, physical 16659684k(9099640k free), swap 23213284k(8162156k free)
CommandLine flags: -XX:InitialHeapSize=2147483648 -XX:MaxHeapSize=2147483648 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2020-09-29T12:40:12.819+0200: 0.401: [GC (Allocation Failure) [PSYoungGen: 524800K->11969K(611840K)] 524800K->11977K(2010112K), 0.0096610 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:40:12.916+0200: 0.499: [GC (Allocation Failure) [PSYoungGen: 536769K->3425K(611840K)] 536777K->3433K(2010112K), 0.0115923 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:40:13.011+0200: 0.593: [GC (Allocation Failure) [PSYoungGen: 528225K->8673K(611840K)] 528233K->8681K(2010112K), 0.0061766 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:40:13.097+0200: 0.680: [GC (Allocation Failure) [PSYoungGen: 533473K->13729K(611840K)] 533481K->13737K(2010112K), 0.0084942 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:40:13.195+0200: 0.778: [GC (Allocation Failure) [PSYoungGen: 538529K->5281K(611840K)] 538537K->5289K(2010112K), 0.0047774 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:40:13.288+0200: 0.871: [GC (Allocation Failure) [PSYoungGen: 530081K->10401K(682496K)] 530089K->10409K(2080768K), 0.0082937 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:40:13.448+0200: 1.031: [GC (Allocation Failure) [PSYoungGen: 676513K->6273K(682496K)] 676521K->6689K(2080768K), 0.0060003 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:40:13.557+0200: 1.140: [GC (Allocation Failure) [PSYoungGen: 671675K->32K(681984K)] 672091K->448K(2080256K), 0.0005453 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
