Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
2020-09-29T11:43:07.190+0200: 3.280: [GC (Allocation Failure) [PSYoungGen: 675489K->5505K(680448K)] 675893K->5909K(2078720K), 0.0051860 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:07.318+0200: 3.408: [GC (Allocation Failure) [PSYoungGen: 667521K->11233K(679936K)] 667925K->11637K(2078208K), 0.0088370 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:07.448+0200: 3.538: [GC (Allocation Failure) [PSYoungGen: 671722K->32K(680448K)] 672126K->436K(2078720K), 0.0005338 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:07.570+0200: 3.660: [GC (Allocation Failure) [PSYoungGen: 662048K->5921K(680960K)] 662452K->6325K(2079232K), 0.0054805 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:07.700+0200: 3.790: [GC (Allocation Failure) [PSYoungGen: 668449K->12193K(680448K)] 668853K->12597K(2078720K), 0.0094137 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:07.831+0200: 3.921: [GC (Allocation Failure) [PSYoungGen: 674721K->4769K(680960K)] 675125K->5173K(2079232K), 0.0048980 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:07.958+0200: 4.048: [GC (Allocation Failure) [PSYoungGen: 667297K->11073K(680448K)] 667701K->11477K(2078720K), 0.0085770 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:08.103+0200: 4.193: [GC (Allocation Failure) [PSYoungGen: 673601K->3681K(680960K)] 674005K->4085K(2079232K), 0.0042910 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:08.229+0200: 4.319: [GC (Allocation Failure) [PSYoungGen: 666209K->9889K(680448K)] 666613K->10293K(2078720K), 0.0080121 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:08.358+0200: 4.448: [GC (Allocation Failure) [PSYoungGen: 672417K->2465K(680960K)] 672821K->2869K(2079232K), 0.0033373 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:08.484+0200: 4.574: [GC (Allocation Failure) [PSYoungGen: 665505K->9377K(680960K)] 665909K->9781K(2079232K), 0.0076494 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:08.618+0200: 4.708: [GC (Allocation Failure) [PSYoungGen: 672417K->2401K(681472K)] 672821K->2805K(2079744K), 0.0036119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:08.746+0200: 4.836: [GC (Allocation Failure) [PSYoungGen: 666465K->10241K(681472K)] 666869K->10645K(2079744K), 0.0085301 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:08.879+0200: 4.969: [GC (Allocation Failure) [PSYoungGen: 674305K->4385K(681984K)] 674709K->4789K(2080256K), 0.0047352 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:09.006+0200: 5.096: [GC (Allocation Failure) [PSYoungGen: 668961K->12737K(677376K)] 669365K->13141K(2075648K), 0.0094255 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:09.143+0200: 5.233: [GC (Allocation Failure) [PSYoungGen: 677313K->7361K(681472K)] 677717K->7765K(2079744K), 0.0068438 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:09.281+0200: 5.371: [GC (Allocation Failure) [PSYoungGen: 670401K->32K(680448K)] 670805K->436K(2078720K), 0.0006098 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:09.414+0200: 5.505: [GC (Allocation Failure) [PSYoungGen: 663072K->6913K(682496K)] 663476K->7317K(2080768K), 0.0064217 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:09.554+0200: 5.644: [GC (Allocation Failure) [PSYoungGen: 671876K->32K(681472K)] 672280K->436K(2079744K), 0.0005262 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:09.689+0200: 5.779: [GC (Allocation Failure) [PSYoungGen: 665120K->8929K(681984K)] 665524K->9333K(2080256K), 0.0079211 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:09.830+0200: 5.920: [GC (Allocation Failure) [PSYoungGen: 674017K->4161K(681984K)] 674421K->4565K(2080256K), 0.0048946 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:09.967+0200: 6.058: [GC (Allocation Failure) [PSYoungGen: 669249K->12993K(679424K)] 669653K->13397K(2077696K), 0.0113537 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:10.118+0200: 6.208: [GC (Allocation Failure) [PSYoungGen: 676033K->6049K(680960K)] 676437K->6453K(2079232K), 0.0060685 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:10.256+0200: 6.346: [GC (Allocation Failure) [PSYoungGen: 669089K->12865K(679936K)] 669493K->13269K(2078208K), 0.0105901 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:10.398+0200: 6.488: [GC (Allocation Failure) [PSYoungGen: 675905K->5953K(680960K)] 676309K->6357K(2079232K), 0.0059550 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:10.536+0200: 6.626: [GC (Allocation Failure) [PSYoungGen: 668993K->12769K(679424K)] 669397K->13173K(2077696K), 0.0106006 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:10.683+0200: 6.774: [GC (Allocation Failure) [PSYoungGen: 674785K->4897K(680448K)] 675189K->5301K(2078720K), 0.0053018 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:10.821+0200: 6.911: [GC (Allocation Failure) [PSYoungGen: 666913K->10625K(680960K)] 667317K->11029K(2079232K), 0.0091791 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:10.961+0200: 7.052: [GC (Allocation Failure) [PSYoungGen: 671995K->32K(663552K)] 672400K->436K(2061824K), 0.0010020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:11.094+0200: 7.184: [GC (Allocation Failure) [PSYoungGen: 663072K->6945K(681472K)] 663476K->7349K(2079744K), 0.0067458 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:11.232+0200: 7.322: [GC (Allocation Failure) [PSYoungGen: 669985K->13729K(680448K)] 670389K->14133K(2078720K), 0.0107470 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:11.373+0200: 7.464: [GC (Allocation Failure) [PSYoungGen: 676769K->6817K(680960K)] 677173K->7221K(2079232K), 0.0065251 secs] [Times: user=0.00 sys=0.02, real=0.01 secs] 
2020-09-29T11:43:11.511+0200: 7.601: [GC (Allocation Failure) [PSYoungGen: 669345K->13153K(675840K)] 669749K->13557K(2074112K), 0.0104201 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:11.656+0200: 7.747: [GC (Allocation Failure) [PSYoungGen: 675681K->5697K(680448K)] 676085K->6101K(2078720K), 0.0064229 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:11.795+0200: 7.885: [GC (Allocation Failure) [PSYoungGen: 667201K->11009K(679936K)] 667605K->11413K(2078208K), 0.0090470 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:11.940+0200: 8.030: [GC (Allocation Failure) [PSYoungGen: 672513K->2465K(680448K)] 672917K->2869K(2078720K), 0.0042831 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:12.078+0200: 8.168: [GC (Allocation Failure) [PSYoungGen: 664481K->8289K(680448K)] 664885K->8693K(2078720K), 0.0075660 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:12.219+0200: 8.309: [GC (Allocation Failure) [PSYoungGen: 670305K->32K(680448K)] 670709K->436K(2078720K), 0.0008264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:12.351+0200: 8.442: [GC (Allocation Failure) [PSYoungGen: 663072K->6881K(680960K)] 663476K->7285K(2079232K), 0.0066009 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:12.490+0200: 8.579: [GC (Allocation Failure) [PSYoungGen: 669921K->13729K(678912K)] 670325K->14133K(2077184K), 0.0110567 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:12.638+0200: 8.727: [GC (Allocation Failure) [PSYoungGen: 675745K->5793K(680448K)] 676149K->6197K(2078720K), 0.0061157 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:12.777+0200: 8.867: [GC (Allocation Failure) [PSYoungGen: 667809K->11553K(680448K)] 668213K->11957K(2078720K), 0.0095340 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:12.918+0200: 9.007: [GC (Allocation Failure) [PSYoungGen: 674593K->4641K(680960K)] 674997K->5045K(2079232K), 0.0051774 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:13.056+0200: 9.146: [GC (Allocation Failure) [PSYoungGen: 667681K->11457K(680960K)] 668085K->11861K(2079232K), 0.0092852 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:13.197+0200: 9.286: [GC (Allocation Failure) [PSYoungGen: 674497K->4577K(680960K)] 674901K->4981K(2079232K), 0.0051614 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:13.332+0200: 9.422: [GC (Allocation Failure) [PSYoungGen: 667617K->11361K(680960K)] 668021K->11765K(2079232K), 0.0096535 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:13.476+0200: 9.566: [GC (Allocation Failure) [PSYoungGen: 674401K->4449K(680960K)] 674805K->4853K(2079232K), 0.0049553 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:13.615+0200: 9.705: [GC (Allocation Failure) [PSYoungGen: 667489K->11265K(680960K)] 667893K->11669K(2079232K), 0.0097496 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:13.758+0200: 9.848: [GC (Allocation Failure) [PSYoungGen: 674305K->4385K(680960K)] 674709K->4789K(2079232K), 0.0049506 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:13.894+0200: 9.985: [GC (Allocation Failure) [PSYoungGen: 667425K->11201K(680960K)] 667829K->11605K(2079232K), 0.0091716 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
2020-09-29T11:43:14.035+0200: 10.126: [GC (Allocation Failure) [PSYoungGen: 674241K->4257K(680960K)] 674645K->4661K(2079232K), 0.0049784 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:14.169+0200: 10.260: [GC (Allocation Failure) [PSYoungGen: 667297K->11073K(680960K)] 667701K->11477K(2079232K), 0.0065792 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:14.276+0200: 10.366: [GC (Allocation Failure) [PSYoungGen: 674113K->4193K(680960K)] 674517K->4597K(2079232K), 0.0038674 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
