Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
Memory: 4k page, physical 16659684k(9073120k free), swap 23213284k(8136352k free)
CommandLine flags: -XX:InitialHeapSize=2147483648 -XX:MaxHeapSize=2147483648 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2020-09-29T12:39:04.710+0200: 0.452: [GC (Allocation Failure) [PSYoungGen: 524800K->12001K(611840K)] 524800K->12009K(2010112K), 0.0106114 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:04.828+0200: 0.570: [GC (Allocation Failure) [PSYoungGen: 536801K->3425K(611840K)] 536809K->3433K(2010112K), 0.0071247 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:04.918+0200: 0.660: [GC (Allocation Failure) [PSYoungGen: 528225K->8577K(611840K)] 528233K->8585K(2010112K), 0.0054270 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:05.022+0200: 0.765: [GC (Allocation Failure) [PSYoungGen: 533377K->13729K(611840K)] 533385K->13737K(2010112K), 0.0105197 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:05.154+0200: 0.896: [GC (Allocation Failure) [PSYoungGen: 538529K->5249K(611840K)] 538537K->5257K(2010112K), 0.0046072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:05.271+0200: 1.014: [GC (Allocation Failure) [PSYoungGen: 530049K->10465K(682496K)] 530057K->10473K(2080768K), 0.0098126 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:05.451+0200: 1.194: [GC (Allocation Failure) [PSYoungGen: 676577K->6241K(682496K)] 676585K->6649K(2080768K), 0.0070909 secs] [Times: user=0.00 sys=0.02, real=0.01 secs] 
2020-09-29T12:39:05.592+0200: 1.335: [GC (Allocation Failure) [PSYoungGen: 671643K->32K(680960K)] 672051K->440K(2079232K), 0.0004043 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:05.719+0200: 1.461: [GC (Allocation Failure) [PSYoungGen: 665120K->8993K(681984K)] 665528K->9401K(2080256K), 0.0074427 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:05.845+0200: 1.587: [GC (Allocation Failure) [PSYoungGen: 674081K->4161K(683008K)] 674489K->4569K(2081280K), 0.0036992 secs] [Times: user=0.11 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:05.968+0200: 1.711: [GC (Allocation Failure) [PSYoungGen: 670785K->32K(682496K)] 671193K->440K(2080768K), 0.0008850 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:06.089+0200: 1.832: [GC (Allocation Failure) [PSYoungGen: 666656K->10497K(681472K)] 667064K->10905K(2079744K), 0.0075066 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:06.213+0200: 1.956: [GC (Allocation Failure) [PSYoungGen: 675585K->5665K(681984K)] 675993K->6073K(2080256K), 0.0044383 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:06.335+0200: 2.078: [GC (Allocation Failure) [PSYoungGen: 670753K->32K(682496K)] 671161K->440K(2080768K), 0.0004442 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:06.455+0200: 2.197: [GC (Allocation Failure) [PSYoungGen: 666144K->9953K(676352K)] 666552K->10361K(2074624K), 0.0079290 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:06.602+0200: 2.344: [GC (Allocation Failure) [PSYoungGen: 676065K->6145K(683008K)] 676473K->6553K(2081280K), 0.0054514 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:06.733+0200: 2.475: [GC (Allocation Failure) [PSYoungGen: 672257K->2337K(681984K)] 672665K->2745K(2080256K), 0.0029779 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:06.871+0200: 2.613: [GC (Allocation Failure) [PSYoungGen: 668449K->12225K(680960K)] 668857K->12633K(2079232K), 0.0087338 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:06.988+0200: 2.730: [GC (Allocation Failure) [PSYoungGen: 677313K->7361K(681984K)] 677721K->7769K(2080256K), 0.0049455 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:07.095+0200: 2.837: [GC (Allocation Failure) [PSYoungGen: 672449K->2465K(683008K)] 672857K->2873K(2081280K), 0.0029782 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:07.207+0200: 2.950: [GC (Allocation Failure) [PSYoungGen: 669089K->12897K(679936K)] 669497K->13305K(2078208K), 0.0071291 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:07.319+0200: 3.061: [GC (Allocation Failure) [PSYoungGen: 679521K->9601K(681472K)] 679929K->10009K(2079744K), 0.0062188 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:07.431+0200: 3.174: [GC (Allocation Failure) [PSYoungGen: 671933K->32K(664576K)] 672341K->440K(2062848K), 0.0004087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:07.532+0200: 3.275: [GC (Allocation Failure) [PSYoungGen: 664096K->7969K(681984K)] 664504K->8377K(2080256K), 0.0053383 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:07.639+0200: 3.381: [GC (Allocation Failure) [PSYoungGen: 672033K->32K(680960K)] 672441K->440K(2079232K), 0.0005284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:07.749+0200: 3.492: [GC (Allocation Failure) [PSYoungGen: 664096K->7937K(681984K)] 664504K->8345K(2080256K), 0.0050343 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:07.858+0200: 3.601: [GC (Allocation Failure) [PSYoungGen: 672513K->2561K(681472K)] 672921K->2969K(2079744K), 0.0029703 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:07.972+0200: 3.714: [GC (Allocation Failure) [PSYoungGen: 667137K->10913K(680448K)] 667545K->11321K(2078720K), 0.0066369 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:08.081+0200: 3.823: [GC (Allocation Failure) [PSYoungGen: 674977K->5057K(681472K)] 675385K->5465K(2079744K), 0.0039400 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:08.189+0200: 3.931: [GC (Allocation Failure) [PSYoungGen: 669121K->12897K(679424K)] 669529K->13305K(2077696K), 0.0077380 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:08.299+0200: 4.042: [GC (Allocation Failure) [PSYoungGen: 675937K->6017K(680960K)] 676345K->6425K(2079232K), 0.0042161 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2020-09-29T12:39:08.405+0200: 4.148: [GC (Allocation Failure) [PSYoungGen: 669057K->12833K(678912K)] 669465K->13241K(2077184K), 0.0073107 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:39:08.514+0200: 4.256: [GC (Allocation Failure) [PSYoungGen: 674849K->4865K(680448K)] 675257K->5273K(2078720K), 0.0038109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
