Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
Memory: 4k page, physical 16659684k(9051708k free), swap 23213284k(8057044k free)
CommandLine flags: -XX:InitialHeapSize=2147483648 -XX:MaxHeapSize=2147483648 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2020-09-29T12:36:48.497+0200: 0.426: [GC (Allocation Failure) [PSYoungGen: 524800K->11985K(611840K)] 524800K->11993K(2010112K), 0.0094907 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:48.599+0200: 0.527: [GC (Allocation Failure) [PSYoungGen: 536785K->3425K(611840K)] 536793K->3433K(2010112K), 0.0075139 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:48.692+0200: 0.620: [GC (Allocation Failure) [PSYoungGen: 528225K->8609K(611840K)] 528233K->8617K(2010112K), 0.0054038 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:48.777+0200: 0.706: [GC (Allocation Failure) [PSYoungGen: 533409K->13729K(611840K)] 533417K->13737K(2010112K), 0.0089333 secs] [Times: user=0.11 sys=0.02, real=0.01 secs] 
2020-09-29T12:36:48.880+0200: 0.809: [GC (Allocation Failure) [PSYoungGen: 538529K->5201K(611840K)] 538537K->5209K(2010112K), 0.0042652 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:48.985+0200: 0.913: [GC (Allocation Failure) [PSYoungGen: 530001K->10465K(682496K)] 530009K->10473K(2080768K), 0.0088801 secs] [Times: user=0.09 sys=0.02, real=0.01 secs] 
2020-09-29T12:36:49.156+0200: 1.084: [GC (Allocation Failure) [PSYoungGen: 676577K->6241K(682496K)] 676585K->6645K(2080768K), 0.0060755 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:49.267+0200: 1.195: [GC (Allocation Failure) [PSYoungGen: 671643K->32K(680960K)] 672047K->436K(2079232K), 0.0007503 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:49.377+0200: 1.305: [GC (Allocation Failure) [PSYoungGen: 665120K->8929K(681984K)] 665524K->9333K(2080256K), 0.0065906 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:49.493+0200: 1.421: [GC (Allocation Failure) [PSYoungGen: 674017K->4129K(683008K)] 674421K->4533K(2081280K), 0.0038162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:49.598+0200: 1.526: [GC (Allocation Failure) [PSYoungGen: 670753K->32K(682496K)] 671157K->436K(2080768K), 0.0008388 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:49.707+0200: 1.635: [GC (Allocation Failure) [PSYoungGen: 666656K->10529K(681472K)] 667060K->10933K(2079744K), 0.0063259 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:49.816+0200: 1.744: [GC (Allocation Failure) [PSYoungGen: 675617K->5697K(681984K)] 676021K->6101K(2080256K), 0.0044311 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:49.920+0200: 1.848: [GC (Allocation Failure) [PSYoungGen: 670785K->32K(682496K)] 671189K->436K(2080768K), 0.0008601 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:50.017+0200: 1.945: [GC (Allocation Failure) [PSYoungGen: 666144K->9985K(676352K)] 666548K->10389K(2074624K), 0.0066364 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:50.121+0200: 2.049: [GC (Allocation Failure) [PSYoungGen: 676097K->6145K(683008K)] 676501K->6549K(2081280K), 0.0046207 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:50.229+0200: 2.158: [GC (Allocation Failure) [PSYoungGen: 672257K->2369K(681984K)] 672661K->2773K(2080256K), 0.0029681 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:50.350+0200: 2.279: [GC (Allocation Failure) [PSYoungGen: 668481K->12193K(680960K)] 668885K->12597K(2079232K), 0.0080401 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:50.463+0200: 2.392: [GC (Allocation Failure) [PSYoungGen: 677281K->7393K(681984K)] 677685K->7797K(2080256K), 0.0050828 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:50.565+0200: 2.494: [GC (Allocation Failure) [PSYoungGen: 672481K->2593K(683008K)] 672885K->2997K(2081280K), 0.0028700 secs] [Times: user=0.11 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:50.677+0200: 2.606: [GC (Allocation Failure) [PSYoungGen: 669217K->12897K(679936K)] 669621K->13301K(2078208K), 0.0079304 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:50.784+0200: 2.712: [GC (Allocation Failure) [PSYoungGen: 679521K->9601K(681472K)] 679925K->10005K(2079744K), 0.0072525 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:50.900+0200: 2.829: [GC (Allocation Failure) [PSYoungGen: 671933K->32K(664576K)] 672337K->436K(2062848K), 0.0004445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:51.010+0200: 2.939: [GC (Allocation Failure) [PSYoungGen: 664096K->7969K(681984K)] 664500K->8373K(2080256K), 0.0056209 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:51.114+0200: 3.043: [GC (Allocation Failure) [PSYoungGen: 672033K->32K(680960K)] 672437K->436K(2079232K), 0.0008382 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:51.211+0200: 3.140: [GC (Allocation Failure) [PSYoungGen: 664096K->7905K(681984K)] 664500K->8309K(2080256K), 0.0055761 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:51.312+0200: 3.241: [GC (Allocation Failure) [PSYoungGen: 672481K->2593K(681472K)] 672885K->2997K(2079744K), 0.0027301 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:51.422+0200: 3.351: [GC (Allocation Failure) [PSYoungGen: 667169K->10913K(680448K)] 667573K->11317K(2078720K), 0.0064268 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:51.527+0200: 3.456: [GC (Allocation Failure) [PSYoungGen: 674977K->5025K(681472K)] 675381K->5429K(2079744K), 0.0039279 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:51.639+0200: 3.568: [GC (Allocation Failure) [PSYoungGen: 669089K->12865K(679424K)] 669493K->13269K(2077696K), 0.0074285 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:51.743+0200: 3.671: [GC (Allocation Failure) [PSYoungGen: 675905K->5953K(680960K)] 676309K->6357K(2079232K), 0.0044007 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:51.851+0200: 3.780: [GC (Allocation Failure) [PSYoungGen: 668993K->12769K(678912K)] 669397K->13173K(2077184K), 0.0075470 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:51.958+0200: 3.886: [GC (Allocation Failure) [PSYoungGen: 674785K->4833K(680448K)] 675189K->5237K(2078720K), 0.0039632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:52.068+0200: 3.997: [GC (Allocation Failure) [PSYoungGen: 666849K->10657K(680448K)] 667253K->11061K(2078720K), 0.0069534 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:52.170+0200: 4.099: [GC (Allocation Failure) [PSYoungGen: 672029K->32K(680960K)] 672433K->436K(2079232K), 0.0003778 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:52.279+0200: 4.207: [GC (Allocation Failure) [PSYoungGen: 663072K->6881K(681984K)] 663476K->7285K(2080256K), 0.0045425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:52.390+0200: 4.318: [GC (Allocation Failure) [PSYoungGen: 670945K->32K(680960K)] 671349K->436K(2079232K), 0.0009537 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:52.491+0200: 4.420: [GC (Allocation Failure) [PSYoungGen: 664096K->7937K(681984K)] 664500K->8341K(2080256K), 0.0050229 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:52.598+0200: 4.527: [GC (Allocation Failure) [PSYoungGen: 672513K->2625K(681472K)] 672917K->3029K(2079744K), 0.0031764 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:52.699+0200: 4.628: [GC (Allocation Failure) [PSYoungGen: 667201K->10913K(680448K)] 667605K->11317K(2078720K), 0.0062849 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:52.807+0200: 4.736: [GC (Allocation Failure) [PSYoungGen: 674977K->5025K(681472K)] 675381K->5429K(2079744K), 0.0044266 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:52.920+0200: 4.849: [GC (Allocation Failure) [PSYoungGen: 669089K->12865K(679424K)] 669493K->13269K(2077696K), 0.0077503 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T12:36:53.028+0200: 4.957: [GC (Allocation Failure) [PSYoungGen: 675905K->5985K(680960K)] 676309K->6389K(2079232K), 0.0043640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T12:36:53.126+0200: 5.055: [GC (Allocation Failure) [PSYoungGen: 669025K->12769K(679936K)] 669429K->13173K(2078208K), 0.0071806 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
